"Unique_Patient_Identifier","BRAF_V600E_ENSP00000288602","EGFR_L858R_ENSP00000275493","KRAS_G12C_ENSP00000256078","KRAS_G12D_ENSP00000256078"
"LUAD-F00089",9.69648112351877e-07,1.26063098992784e-06,6.90234038520174e-06,1.01409017187518e-06
"LUAD-F00121",1.10625955371046e-06,1.22865369334235e-06,8.36212548905293e-06,9.51608106576494e-07
"LUAD-F00162",1.1142763957811e-06,1.22327355618278e-06,7.87944072669716e-06,1.01740077797703e-06
"LUAD-F00257",8.24294698197109e-07,1.39318756625744e-06,5.01793713204325e-06,1.21781248794702e-06
"LUAD-F00282",8.68645767727084e-07,1.17539090132989e-06,5.497796684311e-06,8.547868791376e-07
"LUAD-F00365",9.35272592173894e-07,1.12219413242195e-06,7.0287909488727e-06,1.07160940650387e-06
"LUAD-F00368",9.284279970128e-07,8.85336617063079e-07,7.65081919533891e-06,9.21788753390985e-07
"LUAD-FH5PJ",8.80432708397873e-07,1.16271873228329e-06,6.30203251489876e-06,1.19997153333268e-06
"LUAD-LC15C",6.45155711038812e-07,1.01744580509592e-06,4.53754236471732e-06,9.16894540886274e-07
"LUAD-LIP77",7.50326505006552e-07,8.49448214306516e-07,5.91898758896048e-06,7.83815831859945e-07
"LUAD-NYU1021",8.41572660435511e-07,1.11287959701026e-06,5.22245773087033e-06,1.08556440013568e-06
"LUAD-NYU1026",8.63200624727426e-07,1.35775282358808e-06,5.97568783744879e-06,7.46653552983821e-07
"LUAD-NYU1051S",8.37107934609107e-07,1.09962348832829e-06,6.49469851215111e-06,1.03743011517054e-06
"LUAD-NYU1096",6.87852704644915e-07,1.63872353121121e-06,2.5353535098876e-06,1.39484523837411e-06
"LUAD-NYU1101",7.39779486011033e-07,1.23357569849791e-06,4.57020677563826e-06,1.21501642464921e-06
"LUAD-NYU1195",5.9324649447472e-07,1.64828179858887e-06,2.7267384278759e-06,1.84464370819171e-06
"LUAD-NYU1219",1.09013946340647e-06,1.22832981147517e-06,8.14697965933882e-06,1.01918552995979e-06
"LUAD-NYU160",1.0517470035183e-06,1.33578374235774e-06,6.76914400869725e-06,1.19282896003721e-06
"LUAD-NYU184",1.00627988062083e-06,1.06517803639931e-06,7.7121689255565e-06,6.79129895181786e-07
"LUAD-NYU195",7.67845902137495e-07,9.27939439055556e-07,6.4926920001351e-06,1.03068305807144e-06
"LUAD-NYU201",6.68457348431707e-07,8.38264236788582e-07,6.70375231515029e-06,9.52083333093942e-07
"LUAD-NYU259",1.01120092305832e-06,9.22920965010713e-07,8.48234860171143e-06,8.90808825640993e-07
"LUAD-NYU263",1.15442864373002e-06,1.23998805056168e-06,8.39623499290612e-06,9.95791247948236e-07
"LUAD-NYU282",1.01477856529527e-06,9.43491975518373e-07,9.14959700013193e-06,6.7811606720207e-07
"LUAD-NYU284",8.62851187323567e-07,1.02704419162602e-06,6.06408700309278e-06,6.12260137269928e-07
"LUAD-NYU315",8.13350163471852e-07,1.20918428433986e-06,5.03138391585005e-06,7.83912670602334e-07
"LUAD-NYU330",7.56198616375746e-07,1.40943068421566e-06,4.38991921381227e-06,1.26550632669387e-06
"LUAD-NYU408",9.77290516678328e-07,1.27831477794138e-06,7.03866186735057e-06,1.10163089739639e-06
"LUAD-NYU508",7.49563992514766e-07,1.22796606398826e-06,5.01984644812437e-06,1.22700266957667e-06
"LUAD-NYU575",9.03637952359914e-07,1.26649451811411e-06,5.85212170832816e-06,1.05296796716397e-06
"LUAD-NYU584S",8.1786701573514e-07,1.46093709394976e-06,6.12947309628492e-06,9.60830978773093e-07
"LUAD-NYU627",8.95616208015172e-07,1.82775692732947e-06,3.45790529207024e-06,1.41212839475121e-06
"LUAD-NYU669",7.86837211320881e-07,8.73282284788419e-07,7.39426169466985e-06,1.04597836085811e-06
"LUAD-NYU696",7.25474868823713e-07,9.86541862622529e-07,6.00631216329632e-06,9.75521981704225e-07
"LUAD-NYU739",7.14176773593138e-07,1.16865640917399e-06,5.17958216555938e-06,1.00579913269266e-06
"LUAD-NYU847",1.01246410029286e-06,1.42102915468787e-06,6.41843076749734e-06,1.01457860247728e-06
"LUAD-QY22Z",9.36697121392586e-07,1.18880135009695e-06,5.79509270554829e-06,9.7435752506945e-07
"LUAD-RT-S01477",5.69207970338074e-07,8.28911197784196e-07,3.66103313016922e-06,7.07576109539262e-07
"LUAD-RT-S01487",8.59228777913867e-07,1.58978954573678e-06,4.59879235725266e-06,1.32689912848682e-06
"LUAD-RT-S01699",9.0290222686467e-07,1.51374523645365e-06,5.36152039421342e-06,9.46808649250935e-07
"LUAD-RT-S01700",9.56540958469031e-07,1.04876253363522e-06,7.68372677170611e-06,9.0226354090773e-07
"LUAD-RT-S01703",9.63764461416966e-07,9.5975148866062e-07,8.40609789311618e-06,9.27480390815712e-07
"LUAD-RT-S01709",8.48403048785763e-07,1.39793785223952e-06,5.35139695217989e-06,1.37287993735561e-06
"LUAD-RT-S01711",1.06509125256857e-06,1.37551796373274e-06,6.76395244052074e-06,1.02588839327514e-06
"LUAD-RT-S01721",9.15785239990602e-07,1.292806334458e-06,6.54434095821659e-06,1.21382014510592e-06
"LUAD-RT-S01769",4.09286824107254e-07,8.42004217342886e-07,2.15844575241503e-06,7.22525888147481e-07
"LUAD-RT-S01774",8.82205192845195e-07,9.33162641100879e-07,7.34497087302786e-06,1.0466760902565e-06
"LUAD-RT-S01777",9.95463856565127e-07,1.06078724195888e-06,7.4957250889806e-06,1.05314290736366e-06
"LUAD-RT-S01808",6.98826839804895e-07,1.3774229652803e-06,3.82823804079531e-06,1.51252495239498e-06
"LUAD-RT-S01810",6.72228022051311e-07,1.81611573881243e-06,4.21487279035814e-06,1.09699841465555e-06
"LUAD-RT-S01813",1.15904140952821e-06,1.3481692319114e-06,8.43767484726764e-06,9.77374600490953e-07
"LUAD-RT-S01818",5.46462191846684e-07,6.98026626177478e-07,4.1433693834751e-06,8.15482315662437e-07
"LUAD-RT-S01831",8.83465606530478e-07,1.41704491419803e-06,5.13922748263194e-06,8.11818136516798e-07
"LUAD-RT-S01832",7.31904874587535e-07,1.09732350167876e-06,5.15057503069059e-06,1.21633800708871e-06
"LUAD-RT-S01840",8.500794966935e-07,1.73648673553751e-06,4.47184702471188e-06,1.32366852157134e-06
"LUAD-RT-S01866",7.22872483970615e-07,9.52084515074737e-07,5.59460827437243e-06,1.07510765438042e-06
"LUAD-S00484",9.22687447768072e-07,1.25014835758264e-06,6.54613793151358e-06,1.10980864868559e-06
"LUAD-S00486",6.53010933968112e-07,9.13765750389001e-07,5.41788871358506e-06,1.39382546880995e-06
"LUAD-S00488",9.5824773890667e-07,1.18112778556454e-06,6.74599252012431e-06,1.0090370820767e-06
"LUAD-S01302",1.01309332908241e-06,1.26034537851165e-06,6.84693666589483e-06,1.13890265502941e-06
"LUAD-S01306",7.75942646419184e-07,9.53581149947906e-07,6.01757285670991e-06,1.03144039702614e-06
"LUAD-S01315",6.80164060501581e-07,6.12658657514632e-07,5.52540099589168e-06,3.08949984575549e-07
"LUAD-S01331",1.09476224971423e-06,1.16958006238915e-06,7.6438688367846e-06,9.81821113927698e-07
"LUAD-S01346",9.06630980822736e-07,1.57680418946017e-06,4.96376879274499e-06,1.31864274331192e-06
"LUAD-S01354",9.56279050699622e-07,1.24956420243628e-06,6.27208873579069e-06,1.07070444001766e-06
"LUAD-S01356",8.37567917655177e-07,1.41337483681137e-06,5.14678489186595e-06,1.1128084833257e-06
"LUAD-S01357",1.0232148754277e-06,1.15483093837036e-06,7.60114702029615e-06,8.04558277569942e-07
"LUAD-S01381",8.34562572744641e-07,1.09014841710137e-06,5.78317279053638e-06,1.13635400517672e-06
"LUAD-S01404",8.79190782351876e-07,1.14370689892532e-06,6.77845693377352e-06,1.19275691662128e-06
"LUAD-S01405",5.35902945190427e-07,9.84511714313669e-07,3.45540646043088e-06,1.00143290203968e-06
"LUAD-S01409",9.4796004218583e-07,1.42135608340324e-06,5.81529862744551e-06,1.09317374095989e-06
"LUAD-S01413",1.15909249178154e-06,9.14072513137319e-07,9.58402784723099e-06,6.12303995457544e-07
"LUAD-S01467",7.41463959194127e-07,9.41865575523846e-07,5.1804744069955e-06,9.97692359817085e-07
"LUAD-S01478",9.72387621053435e-07,1.19516204223475e-06,6.55268879840063e-06,8.09181529580981e-07
"LUAD-S01482",9.22095252202102e-07,1.46465423074085e-06,7.11054792842878e-06,9.4371022172788e-07
"LUAD-TLLGS",5.34420577836401e-07,1.30072621349535e-06,2.80189555208388e-06,9.87226811036013e-07
"LUAD-U6SJ7",6.58204766994223e-07,1.05495509912598e-06,4.48002500263202e-06,1.27925670342342e-06
"LUAD-VUMN6",6.41980336705473e-07,7.3210981976725e-07,4.903298927672e-06,6.60077888461181e-07
"LUAD-YINHD",6.65215498692556e-07,6.01619096283867e-07,5.4008745009382e-06,3.0324226838146e-07
"LUAD-YKER9",1.0629383733383e-06,1.41527059728175e-06,7.06129475060141e-06,1.15753091550914e-06
"LUAD_E00522",8.85802791947697e-07,9.30648357069412e-07,6.69463885993852e-06,8.17534524212064e-07
"LUAD_E00565",7.25592679315822e-07,9.60353045718309e-07,5.37028455487057e-06,8.1340465636085e-07
"LUAD_E00623",1.06420854865512e-06,1.16787690885404e-06,7.85105724613487e-06,9.49397640200101e-07
"LUAD_E00703",1.04858277487001e-06,9.94978125487063e-07,6.99200466284556e-06,9.9690004611356e-07
"LUAD_E00945",1.05230575186128e-06,1.38230873506681e-06,7.05117750843496e-06,9.96120322373351e-07
"LUAD_E01047",4.68988776785552e-07,4.49181513849762e-07,3.78408011026624e-06,2.31158526578185e-07
"LUAD_E01086",6.78149134415752e-07,1.51042018687012e-06,3.78134488261943e-06,1.49641627328976e-06
"LUAD_E01147",7.20893821612082e-07,1.37385421255482e-06,4.72225512936016e-06,1.35732010541704e-06
"LUAD_E01166",9.13761897401274e-07,1.38403861407581e-06,5.78501238226176e-06,1.07919738396705e-06
"LUAD_E01419",6.79847056192657e-07,1.3579257663919e-06,4.07934301285582e-06,1.39164255988204e-06
"M4945",7.68175996993446e-07,1.14338504238277e-06,6.16145746086015e-06,1.60391986579796e-06
"MA7027",9.58835815528342e-07,1.16875545544298e-06,6.74437897393777e-06,1.21350696218037e-06
"P-0000012-T03-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000082-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000110-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000208-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000219-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000233-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000239-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000301-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000344-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000347-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000349-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000370-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000388-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000390-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000395-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000427-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000458-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000459-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000554-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000571-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000580-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000641-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000670-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000681-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000689-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000702-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000706-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000726-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000731-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000732-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000756-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000765-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000774-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000785-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000807-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000819-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000831-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000867-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000900-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000903-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0000989-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001089-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001093-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001123-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001130-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001154-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001163-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001171-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001199-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001208-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001257-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001309-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001357-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001365-T02-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001375-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001385-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001437-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001550-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001599-T03-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001722-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001758-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001811-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001813-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001830-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001836-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001867-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001916-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001927-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001977-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0001986-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002000-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002016-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002026-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002033-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002069-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002091-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002151-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002156-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002160-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002163-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002207-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002247-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002359-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002420-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002425-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002434-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002444-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002451-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002523-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002546-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002548-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002551-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002571-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002631-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002635-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002639-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002677-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002718-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002725-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002731-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002751-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002766-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002794-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002806-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002826-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002837-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002842-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002861-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002873-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002874-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002886-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002893-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002904-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002905-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002917-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002921-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002954-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002955-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002969-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002989-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0002996-T02-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003013-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003030-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003034-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003107-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003116-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003119-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003201-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003229-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003240-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003243-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003275-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003302-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003314-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003324-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003368-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003383-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003444-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003460-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003479-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003502-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003505-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003537-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003562-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003584-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003628-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003632-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003648-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003709-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003732-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003735-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003782-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
